data,type,rate,amount,total
2019-05-05 06:06:02,buy,5765.98,0.0075,43.24485
2019-05-05 06:06:02,buy,5760.17,0.002,11.52034
2019-05-05 06:06:02,buy,5759.99,0.0374,215.423626
2019-05-05 06:06:12,sell,5765.99,0.0077,44.398123
2019-05-05 06:06:12,sell,5765.99,0.0093,53.623707
2019-05-05 06:06:12,sell,5766,1.5025,8663.415
2019-05-05 06:06:40,buy,5766,0.002,11.532
2019-05-05 06:07:00,sell,5766.14,0.017,98.02438
2019-05-05 06:07:21,sell,5766.14,0.0038,21.911332
2019-05-05 06:07:24,buy,5766,0.0009,5.1894
2019-05-05 06:07:35,sell,5766.14,0.0053,30.560542
2019-05-05 06:08:24,sell,5766.14,0.0095,54.77833
2019-05-05 06:08:24,sell,5766.14,0.0135,77.84289
2019-05-05 06:08:24,sell,5766.15,0.0393,226.609695
2019-05-05 06:08:24,sell,5769.99,0.0302,174.253698
2019-05-05 06:08:24,sell,5770,0.1641,946.857
2019-05-05 06:08:34,buy,5766,1.2634,7284.7644
2019-05-05 06:09:10,buy,5766,0.22,1268.52
2019-05-05 06:09:27,buy,5766,3.14,18105.24
2019-05-05 06:09:28,buy,5766,0.0999,576.0234
2019-05-05 06:09:30,buy,5766,0.8,4612.8
2019-05-05 06:09:33,buy,5766,0.3,1729.8
2019-05-05 06:09:34,buy,5766,0.3,1729.8
2019-05-05 06:09:36,buy,5766,0.21,1210.86
2019-05-05 06:09:45,buy,5766,0.3,1729.8
2019-05-05 06:10:04,buy,5768.2,0.8451,4874.70582
2019-05-05 06:10:06,buy,5766,0.0748,431.2968
2019-05-05 06:10:15,buy,5766,0.2829,1631.2014
2019-05-05 06:10:23,buy,5766,0.0027,15.5682
2019-05-05 06:10:24,buy,5766,0.1411,813.5826
2019-05-05 06:10:25,buy,5766,0.0001,0.5766
2019-05-05 06:10:25,sell,5766,0.0074,42.6684
2019-05-05 06:10:26,sell,5766,0.0126,72.6516
2019-05-05 06:10:26,sell,5768.43,0.0874,504.160782
2019-05-05 06:10:49,buy,5753.38,0.0066,37.972308
2019-05-05 06:11:03,buy,5753.4,0.0058,33.36972
2019-05-05 06:11:38,sell,5759.25,0.0208,119.7924
2019-05-05 06:11:56,sell,5753,0.0277,159.3581
2019-05-05 06:11:59,sell,5753,0.0092,52.9276
2019-05-05 06:12:01,sell,5753,0.0279,160.5087
2019-05-05 06:12:02,buy,5751.95,0.1689,971.504355
2019-05-05 06:12:18,sell,5753,0.0277,159.3581
2019-05-05 06:12:22,sell,5753,0.0279,160.5087
2019-05-05 06:12:24,sell,5753,0.0025,14.3825
2019-05-05 06:12:26,sell,5753,0.0277,159.3581
2019-05-05 06:12:29,sell,5753,0.0279,160.5087
2019-05-05 06:12:33,sell,5753,0.0277,159.3581
2019-05-05 06:12:34,sell,5753,0.0152,87.4456
2019-05-05 06:12:34,sell,5753,0.0845,486.1285
2019-05-05 06:12:34,sell,5753,0.0087,50.0511
2019-05-05 06:12:36,sell,5753,0.0279,160.5087
2019-05-05 06:12:57,sell,5753,0.0098,56.3794
2019-05-05 06:13:11,sell,5753,0.0203,116.7859
2019-05-05 06:13:30,buy,5751.99,0.0015,8.627985
2019-05-05 06:13:30,buy,5751.98,0.0051,29.335098
2019-05-05 06:13:42,sell,5753,0.3473,1998.0169
2019-05-05 06:14:12,sell,5753,0.043,247.379
2019-05-05 06:14:16,sell,5752.99,0.0005,2.876495
2019-05-05 06:14:16,sell,5753,0.0009,5.1777
2019-05-05 06:14:48,sell,5753,0.0111,63.8583
2019-05-05 06:14:57,sell,5753,0.0277,159.3581
2019-05-05 06:14:58,buy,5752.02,0.0009,5.176818
2019-05-05 06:14:59,sell,5752.02,0.0011,6.327222
2019-05-05 06:15:02,sell,5752.01,0.0096,55.219296
2019-05-05 06:15:02,sell,5752.01,0.0181,104.111381
2019-05-05 06:15:06,buy,5751.99,0.0008,4.601592
2019-05-05 06:15:06,sell,5751.99,0.0006,3.451194
2019-05-05 06:15:06,sell,5751.99,0.0279,160.480521
2019-05-05 06:15:09,sell,5751.99,0.0021,12.079179
2019-05-05 06:15:09,buy,5751.98,0.0149,85.704502
2019-05-05 06:15:09,buy,5750.36,0.0194,111.556984
2019-05-05 06:15:10,buy,5750.36,0.0399,229.439364
2019-05-05 06:15:10,buy,5750.36,0.0079,45.427844
2019-05-05 06:15:12,buy,5750.36,0.0065,37.37734
2019-05-05 06:15:15,buy,5750.36,0.0061,35.077196
2019-05-05 06:15:23,sell,5751.92,0.0277,159.328184
2019-05-05 06:15:24,buy,5750.36,0.00000000,0
2019-05-05 06:15:26,sell,5751.93,0.0029,16.680597
2019-05-05 06:15:26,sell,5751.93,0.0198,113.888214
2019-05-05 06:15:29,sell,5751.9,0.0198,113.88762
2019-05-05 06:15:29,sell,5751.93,0.0079,45.440247
2019-05-05 06:15:33,sell,5750.35,0.0076,43.70266
2019-05-05 06:15:33,sell,5750.35,0.0074,42.55259
2019-05-05 06:15:37,buy,5745.86,0.0009,5.171274
2019-05-05 06:16:13,sell,5751.97,0.129,742.00413
2019-05-05 06:16:33,buy,5751.96,0.0042,24.158232
2019-05-05 06:16:35,sell,5751.99,0.014,80.52786
2019-05-05 06:16:36,buy,5751.96,0.0893,513.650028
2019-05-05 06:17:03,sell,5751.99,0.0501,288.174699
2019-05-05 06:17:03,sell,5753,0.2499,1437.6747
2019-05-05 06:17:06,sell,5753,0.9476,5451.5428
2019-05-05 06:17:25,sell,5760.97,0.0007,4.032679
2019-05-05 06:18:03,sell,5761,0.082,472.402
2019-05-05 06:20:01,buy,5760.98,0.007,40.32686
2019-05-05 06:20:55,sell,5763.34,0.0027,15.561018
2019-05-05 06:20:57,sell,5763.34,0.0018,10.374012
2019-05-05 06:21:13,buy,5760.98,0.004,23.04392
2019-05-05 06:21:13,buy,5760.97,0.2741,1579.081877
2019-05-05 06:21:13,buy,5760.97,0.0359,206.818823
2019-05-05 06:21:20,buy,5760.97,0.0099,57.033603
2019-05-05 06:23:05,buy,5760.98,0.0082,47.240036
2019-05-05 06:23:34,buy,5760.98,0.0017,9.793666
2019-05-05 06:23:51,sell,5764.02,0.0037,21.326874
2019-05-05 06:24:08,sell,5764,0.0099,57.0636
2019-05-05 06:24:24,buy,5760.98,0.0074,42.631252
2019-05-05 06:24:24,buy,5760.97,0.0085,48.968245
2019-05-05 06:24:37,buy,5760.97,0.0022,12.674134
2019-05-05 06:24:39,buy,5760.97,0.0077,44.359469
2019-05-05 06:24:47,buy,5760.97,0.2016,1161.411552
2019-05-05 06:24:47,buy,5760.97,0.0408,235.047576
2019-05-05 06:24:47,buy,5760.97,0.0174,100.240878
2019-05-05 06:24:47,buy,5760.97,0.0402,231.590994
2019-05-05 06:24:48,buy,5760.97,0.0402,231.590994
2019-05-05 06:25:54,sell,5757.78,0.0028,16.121784
2019-05-05 06:25:54,buy,5752.94,0.0129,74.212926
2019-05-05 06:26:10,sell,5763.58,0.0099,57.059442
2019-05-05 06:26:10,sell,5763.58,0.0031,17.867098
2019-05-05 06:26:10,sell,5764.01,0.0022,12.680822
2019-05-05 06:27:06,sell,5764.01,0.4817,2776.523617
2019-05-05 06:28:15,buy,5763.58,0.0065,37.46327
2019-05-05 06:28:47,sell,5763.99,0.0484,278.977116
2019-05-05 06:28:48,buy,5763.58,0.0001,0.576358
2019-05-05 06:28:48,buy,5762.95,0.002,11.5259
2019-05-05 06:29:32,buy,5749.84,0.15,862.476
2019-05-05 06:29:37,sell,5758.22,0.0002,1.151644
2019-05-05 06:29:37,sell,5762.8,0.0351,202.27428
2019-05-05 06:30:52,buy,5745.86,0.0021,12.066306
2019-05-05 06:30:52,buy,5744.65,0.029,166.59485
2019-05-05 06:31:17,sell,5755.83,0.0089,51.226887
2019-05-05 06:31:51,sell,5750.1,0.0013,7.47513
2019-05-05 06:32:01,buy,5744.8,0.0011,6.31928
2019-05-05 06:32:49,buy,5747.57,0.3,1724.271
2019-05-05 06:33:22,buy,5746.08,0.0224,128.712192
2019-05-05 06:33:26,buy,5747.98,0.038,218.42324
2019-05-05 06:33:32,sell,5755.85,0.013,74.82605
2019-05-05 06:33:32,sell,5755.86,0.003,17.26758
2019-05-05 06:33:50,sell,5759,1,5759
2019-05-05 06:34:38,sell,5763.99,0.013,74.93187
2019-05-05 06:34:38,sell,5763.99,0.013,74.93187
2019-05-05 06:34:38,sell,5764,0.5042,2906.2088
2019-05-05 06:34:38,sell,5764.01,0.0202,116.433002
2019-05-05 06:34:39,sell,5769.66,0.0721,415.992486
2019-05-05 06:34:39,sell,5770,0.0359,207.143
2019-05-05 06:34:39,sell,5770.86,0.003,17.31258
2019-05-05 06:34:39,sell,5773.39,0.189,1091.17071
2019-05-05 06:34:42,sell,5773.37,0.3,1732.011
2019-05-05 06:34:42,sell,5776.73,0.0721,416.502233
2019-05-05 06:35:55,buy,5766.14,0.023,132.62122
2019-05-05 06:35:55,buy,5766.11,0.0721,415.736531
2019-05-05 06:35:55,buy,5763.77,0.5636,3248.460772
2019-05-05 06:35:55,buy,5762.51,0.1283,739.330033
2019-05-05 06:38:04,sell,5770.8,0.0018,10.38744
2019-05-05 06:38:36,sell,5770.8,0.0149,85.98492
2019-05-05 06:39:43,sell,5770.58,0.0102,58.859916
2019-05-05 06:39:47,sell,5776.61,0.0034,19.640474
2019-05-05 06:39:55,sell,5780,0.1651,954.278
2019-05-05 06:39:55,sell,5780.86,0.003,17.34258
2019-05-05 06:39:59,buy,5780.86,0.0143,82.666298
2019-05-05 06:40:00,buy,5780.86,0.0227,131.225522
2019-05-05 06:40:00,buy,5770.58,0.007,40.39406
2019-05-05 06:40:00,buy,5770.57,0.0025,14.426425
2019-05-05 06:40:00,buy,5767.72,0.0045,25.95474
2019-05-05 06:40:11,sell,5781,0.1485,858.4785
2019-05-05 06:40:11,sell,5781,0.0216,124.8696
2019-05-05 06:40:38,sell,5781,0.0428,247.4268
2019-05-05 06:40:41,sell,5781.78,0.5002,2892.046356
2019-05-05 06:40:55,buy,5781.77,0.001,5.78177
2019-05-05 06:41:13,buy,5781.77,0.0019,10.985363
2019-05-05 06:41:43,buy,5781.77,0.0745,430.741865
2019-05-05 06:41:47,buy,5781.77,0.0016,9.250832
2019-05-05 06:41:53,buy,5781.77,0.0143,82.679311
2019-05-05 06:41:53,buy,5781.76,0.2535,1465.67616
2019-05-05 06:42:17,buy,5781.76,0.0001,0.578176
2019-05-05 06:42:30,sell,5781.76,0.0013,7.516288
2019-05-05 06:42:52,buy,5772.8,0.001,5.7728
2019-05-05 06:42:55,sell,5781.75,0.013,75.16275
2019-05-05 06:42:55,sell,5781.75,0.013,75.16275
2019-05-05 06:42:55,sell,5781.76,0.0425,245.7248
2019-05-05 06:42:55,sell,5781.77,0.25,1445.4425
2019-05-05 06:43:06,sell,5785.69,0.013,75.21397
2019-05-05 06:43:06,sell,5785.7,0.0125,72.32125
2019-05-05 06:43:13,sell,5786.83,0.1511,874.390013
2019-05-05 06:43:19,sell,5790.78,0.1257,727.901046
2019-05-05 06:43:19,sell,5790.78,0.02,115.8156
2019-05-05 06:43:23,buy,5790.78,0.0031,17.951418
2019-05-05 06:43:23,buy,5790.78,0.0267,154.613826
2019-05-05 06:43:24,buy,5790.78,0.0526,304.595028
2019-05-05 06:43:25,buy,5790.78,0.00000000,0
2019-05-05 06:44:06,sell,5784.92,0.0013,7.520396
2019-05-05 06:44:06,buy,5780,0.002,11.56
2019-05-05 06:45:10,sell,5790.71,0.2549,1476.051979
2019-05-05 06:45:18,buy,5780.05,0.0288,166.46544
2019-05-05 06:45:18,buy,5780.05,0.0212,122.53706
2019-05-05 06:45:18,buy,5780.04,0.0004,2.312016
2019-05-05 06:45:18,buy,5780.04,0.0385,222.53154
2019-05-05 06:45:33,buy,5780.07,0.0938,542.170566
2019-05-05 06:47:21,sell,5784.1,0.0012,6.94092
2019-05-05 06:47:51,buy,5784.11,0.0017,9.832987
2019-05-05 06:47:59,buy,5784.11,0.0016,9.254576
2019-05-05 06:49:26,buy,5784.11,0.0016,9.254576
2019-05-05 06:49:42,buy,5784.11,0.0008,4.627288
2019-05-05 06:50:02,buy,5784.11,0.0101,58.419511
2019-05-05 06:50:08,sell,5785.92,0.0768,444.358656
2019-05-05 06:50:29,sell,5785.92,0.0161,93.153312
2019-05-05 06:51:24,buy,5784.11,0.0014,8.097754
2019-05-05 06:52:05,sell,5785.92,0.4074,2357.183808
2019-05-05 06:52:05,sell,5785.92,0.3,1735.776
2019-05-05 06:52:07,buy,5789.35,0.01,57.8935
2019-05-05 06:52:07,buy,5789.35,0.1751,1013.715185
2019-05-05 06:52:07,buy,5789.35,0.002,11.5787
2019-05-05 06:52:08,buy,5789.35,0.0012,6.94722
2019-05-05 06:52:11,buy,5789.35,0.2037,1179.290595
2019-05-05 06:52:34,sell,5789.64,0.0005,2.89482
2019-05-05 06:52:37,buy,5784.12,0.0005,2.89206
2019-05-05 06:54:02,buy,5784.12,0.0155,89.65386
2019-05-05 06:54:02,buy,5784.12,0.1233,713.181996
2019-05-05 06:54:21,buy,5784.11,0.0034,19.665974
2019-05-05 06:54:21,buy,5784.1,0.0013,7.51933
2019-05-05 06:54:21,buy,5780.04,0.0474,273.973896
2019-05-05 06:54:21,buy,5780,0.0587,339.286
2019-05-05 06:54:21,buy,5780,0.0048,27.744
2019-05-05 06:55:05,sell,5785.92,0.0146,84.474432
2019-05-05 06:55:07,buy,5785.92,0.0143,82.738656
2019-05-05 06:55:18,sell,5789.87,0.0114,66.004518
2019-05-05 06:55:21,buy,5789.86,0.003,17.36958
2019-05-05 06:55:22,buy,5789.86,0.0048,27.791328
2019-05-05 06:55:22,buy,5785.92,0.0152,87.945984
2019-05-05 06:55:22,buy,5785.92,0.02,115.7184
2019-05-05 06:55:22,buy,5785.92,0.02,115.7184
2019-05-05 06:55:23,buy,5785.92,0.02,115.7184
2019-05-05 06:55:23,buy,5785.92,0.02,115.7184
2019-05-05 06:55:24,buy,5785.92,0.02,115.7184
2019-05-05 06:55:26,buy,5785.92,0.02,115.7184
2019-05-05 06:55:31,sell,5789.89,0.0004,2.315956
2019-05-05 06:55:32,buy,5785.92,0.0013,7.521696
2019-05-05 06:56:13,sell,5789.89,0.0116,67.162724
2019-05-05 06:56:19,sell,5790.77,0.18,1042.3386
2019-05-05 06:56:19,sell,5790.77,0.1,579.077
2019-05-05 06:56:19,sell,5790.79,3.5634,20634.901086
2019-05-05 06:56:21,sell,5790.79,0.3,1737.237
2019-05-05 06:56:24,sell,5790.79,0.003,17.37237
2019-05-05 06:56:24,buy,5784.59,0.2091,1209.557769
2019-05-05 06:56:52,sell,5790.79,1.1336,6564.439544
2019-05-05 06:56:52,buy,5785.01,0.499,2886.71999
2019-05-05 06:56:52,sell,5785.01,0.3,1735.503
2019-05-05 06:56:53,sell,5785.01,0.4268,2469.042268
2019-05-05 06:56:53,sell,5785.01,0.005,28.92505
2019-05-05 06:56:53,sell,5785.01,0.014,80.99014
2019-05-05 06:56:54,sell,5785.01,0.0279,161.401779
2019-05-05 06:57:12,sell,5791.39,0.003,17.37417
2019-05-05 06:57:16,sell,5791.39,0.0526,304.627114
2019-05-05 06:57:33,sell,5791.39,0.01,57.9139
2019-05-05 06:57:41,sell,5791.39,0.1347,780.100233
2019-05-05 06:58:28,buy,5790.82,0.0045,26.05869
2019-05-05 06:59:10,sell,5791.39,0.4445,2574.272855
2019-05-05 06:59:13,buy,5790.82,0.0135,78.17607
2019-05-05 06:59:16,sell,5790.82,0.0014,8.107148
2019-05-05 06:59:21,sell,5790.82,0.4851,2809.126782
2019-05-05 06:59:26,sell,5791.39,0.2,1158.278
2019-05-05 06:59:29,sell,5791.39,0.5275,3054.958225
2019-05-05 06:59:31,sell,5791.39,0.0703,407.134717
2019-05-05 06:59:31,sell,5791.39,0.2,1158.278
2019-05-05 06:59:35,sell,5791.39,0.0095,55.018205
2019-05-05 06:59:35,sell,5791.39,0.0096,55.597344
2019-05-05 06:59:36,sell,5791.39,0.0064,37.064896
2019-05-05 06:59:38,buy,5787.09,0.0368,212.964912
2019-05-05 06:59:46,sell,5791.39,0.0013,7.528807
2019-05-05 07:00:03,sell,5791.39,0.7296,4225.398144
2019-05-05 07:00:11,sell,5791.39,0.3,1737.417
2019-05-05 07:00:15,sell,5791.39,0.4331,2508.251009
2019-05-05 07:00:23,sell,5791.39,0.6697,3878.493883
2019-05-05 07:00:23,sell,5791.39,0.1469,850.755191
2019-05-05 07:00:23,sell,5791.39,0.4065,2354.200035
2019-05-05 07:00:24,sell,5791.39,0.5483,3175.419137
2019-05-05 07:00:26,sell,5791.39,0.0172,99.611908
2019-05-05 07:00:26,sell,5791.39,0.3,1737.417
2019-05-05 07:00:27,sell,5791.39,0.0168,97.295352
2019-05-05 07:00:30,buy,5788.73,0.0039,22.576047
2019-05-05 07:00:30,buy,5788.73,0.0002,1.157746
2019-05-05 07:00:33,sell,5791.38,0.002,11.58276
2019-05-05 07:00:33,sell,5791.39,0.0821,475.473119
2019-05-05 07:00:34,sell,5791.39,0.0001,0.579139
2019-05-05 07:00:34,sell,5794.11,0.0026,15.064686
2019-05-05 07:01:23,sell,5794.11,0.0483,279.855513
2019-05-05 07:01:26,buy,5788.78,0.0034,19.681852
2019-05-05 07:01:37,sell,5794.11,0.001,5.79411
2019-05-05 07:02:02,sell,5794.11,0.002,11.58822
2019-05-05 07:02:02,sell,5794.11,0.098,567.82278
2019-05-05 07:02:31,buy,5788.82,0.03,173.6646
2019-05-05 07:02:31,buy,5788.76,0.06,347.3256
2019-05-05 07:02:31,buy,5788.74,0.0026,15.050724
2019-05-05 07:02:42,buy,5788.74,0.0092,53.256408
2019-05-05 07:02:58,sell,5794.11,0.0076,44.035236
2019-05-05 07:03:51,buy,5788.99,0.0027,15.630273
2019-05-05 07:04:03,buy,5788.99,0.0003,1.736697
2019-05-05 07:04:11,buy,5788.99,0.1009,584.109091
2019-05-05 07:04:14,buy,5788.99,0.071,411.01829
2019-05-05 07:04:17,buy,5788.99,0.0699,404.650401
2019-05-05 07:04:21,buy,5788.99,0.3,1736.697
2019-05-05 07:04:21,buy,5788.99,0.0029,16.788071
2019-05-05 07:04:27,buy,5788.99,0.4522,2617.781278
2019-05-05 07:04:37,buy,5788.99,0.0001,0.578899
2019-05-05 07:04:37,buy,5788.74,0.0019,10.998606
2019-05-05 07:04:54,buy,5788.74,0.027,156.29598
2019-05-05 07:04:56,buy,5788.74,0.0028,16.208472
2019-05-05 07:05:15,buy,5788.74,0.0187,108.249438
2019-05-05 07:05:56,buy,5788.74,0.0001,0.578874
2019-05-05 07:05:56,buy,5780,0.0094,54.332
2019-05-05 07:07:29,sell,5784.8,0.0023,13.30504
2019-05-05 07:07:29,sell,5784.8,0.00000000,0
2019-05-05 07:07:29,sell,5790.6,0.0699,404.76294
2019-05-05 07:08:36,buy,5789.98,0.0941,544.837118
2019-05-05 07:08:54,buy,5784.8,0.0224,129.57952
2019-05-05 07:08:54,buy,5780,0.0259,149.702
2019-05-05 07:08:54,buy,5780,0.1701,983.178
2019-05-05 07:08:54,buy,5780,0.2,1156
2019-05-05 07:10:13,buy,5777.26,0.0015,8.66589
2019-05-05 07:10:38,buy,5777.12,0.0242,139.806304
2019-05-05 07:12:02,buy,5777.14,0.3,1733.142
2019-05-05 07:12:02,buy,5777.12,0.2817,1627.414704
2019-05-05 07:12:12,sell,5780,0.0858,495.924
2019-05-05 07:12:31,sell,5780,0.0804,464.712
2019-05-05 07:15:05,sell,5784.16,0.006,34.70496
2019-05-05 07:15:05,sell,5788.34,0.4398,2545.711932
2019-05-05 07:15:07,buy,5788.34,0.0031,17.943854
2019-05-05 07:15:08,buy,5788.34,1.5998,9260.186332
2019-05-05 07:15:12,buy,5788.34,0.3,1736.502
2019-05-05 07:15:13,buy,5788.34,0.683,3953.43622
2019-05-05 07:15:14,buy,5777.14,0.0116,67.014824
2019-05-05 07:15:16,buy,5788.37,0.0242,140.078554
2019-05-05 07:16:17,buy,5777.14,0.1337,772.403618
2019-05-05 07:19:04,buy,5778,0.065,375.57
2019-05-05 07:19:04,buy,5777.12,0.4068,2350.132416
2019-05-05 07:19:36,sell,5782.81,0.3,1734.843
2019-05-05 07:19:43,buy,5782.81,0.0633,366.051873
2019-05-05 07:19:44,buy,5777.14,0.0084,48.527976
2019-05-05 07:20:02,buy,5777.14,0.0016,9.243424
2019-05-05 07:20:02,buy,5777.12,0.3134,1810.549408
2019-05-05 07:20:02,buy,5777.12,0.098,566.15776
2019-05-05 07:20:02,buy,5777.11,0.3196,1846.364356
2019-05-05 07:20:02,buy,5777.11,0.0436,251.881996
2019-05-05 07:20:30,buy,5776.34,0.0844,487.523096
2019-05-05 07:21:01,sell,5778,0.0023,13.2894
2019-05-05 07:21:01,sell,5782.11,0.413,2388.01143
2019-05-05 07:21:02,buy,5782.11,0.3,1734.633
2019-05-05 07:21:05,buy,5782.11,0.0046,26.597706
2019-05-05 07:21:09,buy,5782.11,0.6877,3976.357047
2019-05-05 07:21:12,buy,5782.11,1.5998,9250.219578
2019-05-05 07:21:14,buy,5782.11,0.3,1734.633
2019-05-05 07:21:26,buy,5782.11,0.0998,577.054578
2019-05-05 07:21:34,buy,5782.11,0.6039,3491.816229
2019-05-05 07:21:49,buy,5782.11,0.0001,0.578211
2019-05-05 07:24:17,sell,5783.4,0.0324,187.38216
2019-05-05 07:24:19,sell,5783.38,0.0318,183.911484
2019-05-05 07:24:27,buy,5776.34,0.0004,2.310536
2019-05-05 07:24:36,buy,5776.34,0.0022,12.707948
2019-05-05 07:25:02,sell,5777.17,0.0243,140.385231
2019-05-05 07:25:14,buy,5776.35,0.001,5.77635
2019-05-05 07:25:14,buy,5776.34,0.0139,80.291126
2019-05-05 07:25:27,buy,5776.34,0.0136,78.558224
2019-05-05 07:25:27,buy,5776.34,0.0006,3.465804
2019-05-05 07:26:55,sell,5784.66,0.0129,74.622114
2019-05-05 07:27:21,sell,5784.63,0.05,289.2315
2019-05-05 07:27:21,sell,5784.64,0.0395,228.49328
2019-05-05 07:28:33,sell,5778.87,0.0083,47.964621
2019-05-05 07:28:38,buy,5778.82,0.0043,24.848926
2019-05-05 07:28:45,buy,5778.82,0.0016,9.246112
2019-05-05 07:28:50,buy,5778.82,0.0232,134.068624
2019-05-05 07:28:55,buy,5778.82,0.0459,265.247838
2019-05-05 07:29:01,buy,5778.82,0.0645,372.73389
2019-05-05 07:30:25,buy,5784.66,0.0045,26.03097
2019-05-05 07:30:40,sell,5789.95,0.0162,93.79719
2019-05-05 07:30:44,buy,5784.66,0.0019,10.990854
2019-05-05 07:31:33,buy,5787,0.0116,67.1292
2019-05-05 07:31:45,buy,5787,0.0013,7.5231
2019-05-05 07:31:49,buy,5787,0.3326,1924.7562
2019-05-05 07:31:54,buy,5787,0.3,1736.1
2019-05-05 07:31:56,buy,5787,0.0024,13.8888
2019-05-05 07:31:57,buy,5787,1.9871,11499.3477
2019-05-05 07:32:13,buy,5787,0.002,11.574
2019-05-05 07:32:16,buy,5787,0.0043,24.8841
2019-05-05 07:32:23,buy,5787,0.0018,10.4166
2019-05-05 07:32:42,buy,5787,1.3348,7724.4876
2019-05-05 07:32:42,buy,5787,0.1018,589.1166
2019-05-05 07:32:46,buy,5787,0.0225,130.2075
2019-05-05 07:32:52,sell,5789.05,0.2966,1717.03223
2019-05-05 07:32:55,buy,5787,0.0001,0.5787
2019-05-05 07:32:55,buy,5784.66,0.0092,53.218872
2019-05-05 07:32:55,buy,5784.66,0.0288,166.598208
2019-05-05 07:33:05,buy,5784.66,0.0016,9.255456
2019-05-05 07:33:15,buy,5784.66,0.0016,9.255456
2019-05-05 07:33:17,buy,5784.66,0.004,23.13864
2019-05-05 07:33:25,buy,5784.66,0.0113,65.366658
2019-05-05 07:33:25,buy,5784.66,0.00000000,0
2019-05-05 07:33:25,sell,5784.61,0.0113,65.366093
2019-05-05 07:33:26,buy,5784.68,0.2178,1259.903304
2019-05-05 07:33:26,buy,5780,0.3,1734
2019-05-05 07:33:31,sell,5785.85,0.5127,2966.405295
2019-05-05 07:33:31,sell,5785.86,0.05,289.293
2019-05-05 07:33:31,sell,5785.86,0.05,289.293
2019-05-05 07:33:31,sell,5785.86,0.293,1695.25698
2019-05-05 07:33:31,buy,5785.88,0.293,1695.26284
2019-05-05 07:33:33,buy,5785.88,0.3,1735.764
2019-05-05 07:33:34,buy,5785.88,0.5444,3149.833072
2019-05-05 07:34:21,buy,5780,0.013,75.14
2019-05-05 07:34:30,sell,5780,0.0149,86.122
2019-05-05 07:34:43,sell,5780,0.0184,106.352
2019-05-05 07:34:52,sell,5780,0.4445,2569.21
2019-05-05 07:35:27,buy,5778.82,0.0018,10.401876
2019-05-05 07:35:33,buy,5778.82,0.0048,27.738336
2019-05-05 07:35:38,buy,5778.82,0.1119,646.649958
2019-05-05 07:35:59,buy,5778.82,0.0016,9.246112
2019-05-05 07:36:12,buy,5779,1.4241,8229.8739
2019-05-05 07:36:12,buy,5778.82,0.0283,163.540606
2019-05-05 07:36:12,buy,5778.82,0.0942,544.364844
2019-05-05 07:36:12,buy,5778.82,0.0533,308.011106
2019-05-05 07:36:13,buy,5778.82,0.0048,27.738336
2019-05-05 07:36:18,sell,5779.98,0.3,1733.994
2019-05-05 07:36:18,sell,5780,0.2261,1306.858
2019-05-05 07:36:22,buy,5778.82,0.4846,2800.416172
2019-05-05 07:36:22,buy,5778.81,0.1078,622.955718
2019-05-05 07:36:47,buy,5778.81,0.00000000,0
2019-05-05 07:36:47,buy,5776.34,0.0079,45.633086
2019-05-05 07:37:38,sell,5779.87,0.0324,187.267788
2019-05-05 07:37:56,sell,5779.88,0.0359,207.497692
2019-05-05 07:38:39,buy,5776.34,0.0406,234.519404
2019-05-05 07:38:39,buy,5776.34,0.0463,267.444542
2019-05-05 07:38:48,buy,5776.34,0.3,1732.902
2019-05-05 07:38:52,buy,5776.34,0.1674,966.959316
2019-05-05 07:38:52,buy,5776.34,0.0033,19.061922
2019-05-05 07:39:05,buy,5776.34,0.0001,0.577634
2019-05-05 07:40:09,buy,5772.76,0.003,17.31828
2019-05-05 07:40:46,sell,5775.44,0.004,23.10176
2019-05-05 07:41:11,buy,5775.75,0.796,4597.497
2019-05-05 07:41:21,buy,5770.13,0.0051,29.427663
2019-05-05 07:41:58,buy,5770.13,0.0058,33.466754
2019-05-05 07:42:35,buy,5772,0.2571,1483.9812
2019-05-05 07:42:35,buy,5770.13,0.0879,507.194427
2019-05-05 07:42:38,buy,5770,0.2079,1199.583
2019-05-05 07:43:19,sell,5769.99,0.005,28.84995
2019-05-05 07:43:40,sell,5769.99,0.0079,45.582921
2019-05-05 07:43:40,sell,5770,0.2921,1685.417
2019-05-05 07:44:07,sell,5770,0.205,1182.85
2019-05-05 07:44:21,sell,5770,0.0019,10.963
2019-05-05 07:44:22,sell,5770,0.2,1154
2019-05-05 07:44:22,sell,5770,0.0931,537.187
2019-05-05 07:44:22,sell,5770,0.7479,4315.383
2019-05-05 07:44:23,sell,5769.98,0.2493,1438.456014
2019-05-05 07:44:23,sell,5777,0.0507,292.8939
2019-05-05 07:46:06,sell,5771.21,0.013,75.02573
2019-05-05 07:46:06,sell,5771.22,0.0044,25.393368
2019-05-05 07:46:06,sell,5777,0.0643,371.4611
2019-05-05 07:46:06,sell,5779.99,0.0047,27.165953
2019-05-05 07:46:50,sell,5771.21,0.0064,36.935744
2019-05-05 07:47:37,buy,5766.23,0.003,17.29869
2019-05-05 07:48:03,buy,5766.23,0.0127,73.231121
2019-05-05 07:48:59,buy,5766.23,0.0448,258.327104
2019-05-05 07:49:09,buy,5766.23,0.0761,438.810103
2019-05-05 07:49:27,sell,5766.22,0.0539,310.799258
2019-05-05 07:49:37,sell,5775.4,0.0028,16.17112
